Frame:	Label:	Frame path:
650	person	hold	bowl
651	knife	on	cutting board
651	egg	in	bowl
651	person	hold	hashi
651	person	hold	bowl
652	knife	on	cutting board
652	egg	in	bowl
652	person	hold	hashi
652	person	hold	bowl
653	knife	on	cutting board
653	egg	in	bowl
653	person	hold	hashi
653	person	hold	bowl
654	knife	on	cutting board
654	egg	in	bowl
654	person	hold	hashi
654	person	hold	bowl
655	knife	on	cutting board
655	egg	in	bowl
655	person	hold	hashi
655	person	hold	bowl
656	knife	on	cutting board
656	egg	in	bowl
656	person	hold	hashi
656	person	hold	bowl
657	knife	on	cutting board
657	egg	in	bowl
657	person	hold	hashi
657	person	hold	bowl
658	knife	on	cutting board
658	egg	in	bowl
658	person	hold	hashi
658	person	hold	bowl
659	knife	on	cutting board
659	egg	in	bowl
659	person	hold	hashi
659	person	hold	bowl
660	knife	on	cutting board
660	egg	in	bowl
660	person	hold	hashi
660	person	hold	bowl
660	hashi	move	egg
661	knife	on	cutting board
661	egg	in	bowl
661	person	hold	hashi
661	person	hold	bowl
661	hashi	move	egg
662	knife	on	cutting board
662	egg	in	bowl
662	person	hold	hashi
662	person	hold	bowl
662	hashi	move	egg
663	knife	on	cutting board
663	egg	in	bowl
663	person	hold	hashi
663	person	hold	bowl
663	hashi	move	egg
664	knife	on	cutting board
664	egg	in	bowl
664	person	hold	hashi
664	person	hold	bowl
664	hashi	move	egg
665	knife	on	cutting board
665	egg	in	bowl
665	person	hold	hashi
665	person	hold	bowl
665	hashi	move	egg
666	knife	on	cutting board
666	egg	in	bowl
666	person	hold	hashi
666	person	hold	bowl
666	hashi	move	egg
667	knife	on	cutting board
667	egg	in	bowl
667	person	hold	hashi
667	person	hold	bowl
667	hashi	move	egg
668	knife	on	cutting board
668	egg	in	bowl
668	person	hold	hashi
668	person	hold	bowl
668	hashi	move	egg
669	knife	on	cutting board
669	egg	in	bowl
669	person	hold	hashi
669	person	hold	bowl
669	hashi	move	egg
670	knife	on	cutting board
670	egg	in	bowl
670	person	hold	hashi
670	person	hold	bowl
670	hashi	move	egg
671	knife	on	cutting board
671	egg	in	bowl
671	person	hold	hashi
671	person	hold	bowl
671	hashi	move	egg
672	knife	on	cutting board
672	egg	in	bowl
672	person	hold	hashi
672	person	hold	bowl
672	hashi	move	egg
673	knife	on	cutting board
673	egg	in	bowl
673	person	hold	hashi
673	person	hold	bowl
673	hashi	move	egg
674	knife	on	cutting board
674	egg	in	bowl
674	person	hold	hashi
674	person	hold	bowl
674	hashi	move	egg
675	knife	on	cutting board
675	egg	in	bowl
675	person	hold	hashi
675	person	hold	bowl
675	hashi	move	egg
676	knife	on	cutting board
676	egg	in	bowl
676	person	hold	hashi
676	person	hold	bowl
676	hashi	move	egg
677	knife	on	cutting board
677	egg	in	bowl
677	person	hold	hashi
677	person	hold	bowl
677	hashi	move	egg
678	knife	on	cutting board
678	egg	in	bowl
678	person	hold	hashi
678	person	hold	bowl
678	hashi	move	egg
679	knife	on	cutting board
679	egg	in	bowl
679	person	hold	hashi
679	person	hold	bowl
679	hashi	move	egg
680	knife	on	cutting board
680	egg	in	bowl
680	person	hold	hashi
680	person	hold	bowl
680	hashi	move	egg
681	knife	on	cutting board
681	egg	in	bowl
681	person	hold	hashi
681	person	hold	bowl
681	hashi	move	egg
682	knife	on	cutting board
682	egg	in	bowl
682	person	hold	hashi
682	person	hold	bowl
682	hashi	move	egg
683	knife	on	cutting board
683	egg	in	bowl
683	person	hold	hashi
683	person	hold	bowl
683	hashi	move	egg
684	knife	on	cutting board
684	egg	in	bowl
684	person	hold	hashi
684	person	hold	bowl
684	hashi	move	egg
685	knife	on	cutting board
685	egg	in	bowl
685	person	hold	hashi
685	person	hold	bowl
685	hashi	move	egg
686	knife	on	cutting board
686	egg	in	bowl
686	person	hold	hashi
686	person	hold	bowl
686	hashi	move	egg
687	knife	on	cutting board
687	egg	in	bowl
687	person	hold	hashi
687	person	hold	bowl
687	hashi	move	egg
688	knife	on	cutting board
688	egg	in	bowl
688	person	hold	hashi
688	person	hold	bowl
688	hashi	move	egg
689	knife	on	cutting board
689	egg	in	bowl
689	person	hold	hashi
689	person	hold	bowl
689	hashi	move	egg
690	knife	on	cutting board
690	egg	in	bowl
690	person	hold	hashi
690	person	hold	bowl
690	hashi	move	egg
691	knife	on	cutting board
691	egg	in	bowl
691	person	hold	hashi
691	person	hold	bowl
691	hashi	move	egg
692	knife	on	cutting board
692	egg	in	bowl
692	person	hold	hashi
692	person	hold	bowl
692	hashi	move	egg
693	knife	on	cutting board
693	egg	in	bowl
693	person	hold	hashi
693	person	hold	bowl
693	hashi	move	egg
694	knife	on	cutting board
694	egg	in	bowl
694	person	hold	hashi
694	person	hold	bowl
694	hashi	move	egg
695	knife	on	cutting board
695	egg	in	bowl
695	person	hold	hashi
695	person	hold	bowl
695	hashi	move	egg
696	knife	on	cutting board
696	egg	in	bowl
696	person	hold	hashi
696	person	hold	bowl
696	hashi	move	egg
697	knife	on	cutting board
697	egg	in	bowl
697	person	hold	hashi
697	person	hold	bowl
697	hashi	move	egg
698	knife	on	cutting board
698	egg	in	bowl
698	person	hold	hashi
698	person	hold	bowl
698	hashi	move	egg
699	knife	on	cutting board
699	egg	in	bowl
699	person	hold	hashi
699	person	hold	bowl
699	hashi	move	egg
700	knife	on	cutting board
700	egg	in	bowl
700	person	hold	hashi
700	person	hold	bowl
700	hashi	move	egg
701	knife	on	cutting board
701	egg	in	bowl
701	person	hold	hashi
701	person	hold	bowl
701	hashi	move	egg
702	knife	on	cutting board
702	egg	in	bowl
702	person	hold	hashi
702	person	hold	bowl
702	hashi	move	egg
703	knife	on	cutting board
703	egg	in	bowl
703	person	hold	hashi
703	person	hold	bowl
703	hashi	move	egg
704	knife	on	cutting board
704	egg	in	bowl
704	person	hold	hashi
704	person	hold	bowl
704	hashi	move	egg
705	knife	on	cutting board
705	egg	in	bowl
705	person	hold	hashi
705	person	hold	bowl
705	hashi	move	egg
706	knife	on	cutting board
706	egg	in	bowl
706	person	hold	hashi
706	person	hold	bowl
706	hashi	move	egg
707	knife	on	cutting board
707	egg	in	bowl
707	person	hold	hashi
707	person	hold	bowl
707	hashi	move	egg
708	knife	on	cutting board
708	egg	in	bowl
708	person	hold	hashi
708	person	hold	bowl
708	hashi	move	egg
709	knife	on	cutting board
709	egg	in	bowl
709	person	hold	hashi
709	person	hold	bowl
709	hashi	move	egg
710	knife	on	cutting board
710	egg	in	bowl
710	person	hold	hashi
710	person	hold	bowl
710	hashi	move	egg
711	knife	on	cutting board
711	egg	in	bowl
711	person	hold	hashi
711	person	hold	bowl
711	hashi	move	egg
712	knife	on	cutting board
712	egg	in	bowl
712	person	hold	hashi
712	person	hold	bowl
712	hashi	move	egg
713	knife	on	cutting board
713	egg	in	bowl
713	person	hold	hashi
713	person	hold	bowl
713	hashi	move	egg
714	knife	on	cutting board
714	egg	in	bowl
714	person	hold	hashi
714	person	hold	bowl
714	hashi	move	egg
715	knife	on	cutting board
715	egg	in	bowl
715	person	hold	hashi
715	person	hold	bowl
715	hashi	move	egg
716	knife	on	cutting board
716	egg	in	bowl
716	person	hold	hashi
716	person	hold	bowl
716	hashi	move	egg
717	knife	on	cutting board
717	egg	in	bowl
717	person	hold	hashi
717	person	hold	bowl
717	hashi	move	egg
718	knife	on	cutting board
718	egg	in	bowl
718	person	hold	hashi
718	person	hold	bowl
718	hashi	move	egg
719	knife	on	cutting board
719	egg	in	bowl
719	person	hold	hashi
719	person	hold	bowl
719	hashi	move	egg
720	knife	on	cutting board
720	egg	in	bowl
720	person	hold	hashi
720	person	hold	bowl
720	hashi	move	egg
721	knife	on	cutting board
721	egg	in	bowl
721	person	hold	hashi
721	person	hold	bowl
721	hashi	move	egg
722	knife	on	cutting board
722	egg	in	bowl
722	person	hold	hashi
722	person	hold	bowl
722	hashi	move	egg
723	knife	on	cutting board
723	egg	in	bowl
723	person	hold	hashi
723	person	hold	bowl
723	hashi	move	egg
724	knife	on	cutting board
724	egg	in	bowl
724	person	hold	hashi
724	person	hold	bowl
724	hashi	move	egg
725	knife	on	cutting board
725	egg	in	bowl
725	person	hold	hashi
725	person	hold	bowl
725	hashi	move	egg
726	knife	on	cutting board
726	egg	in	bowl
726	person	hold	hashi
726	person	hold	bowl
726	hashi	move	egg
727	knife	on	cutting board
727	egg	in	bowl
727	person	hold	hashi
727	person	hold	bowl
727	hashi	move	egg
728	knife	on	cutting board
728	egg	in	bowl
728	person	hold	hashi
728	person	hold	bowl
728	hashi	move	egg
729	knife	on	cutting board
729	egg	in	bowl
729	person	hold	hashi
729	person	hold	bowl
729	hashi	move	egg
730	knife	on	cutting board
730	egg	in	bowl
730	person	hold	hashi
730	person	hold	bowl
730	hashi	move	egg
731	knife	on	cutting board
731	egg	in	bowl
731	person	hold	hashi
731	person	hold	bowl
731	hashi	move	egg
732	knife	on	cutting board
732	egg	in	bowl
732	person	hold	hashi
732	person	hold	bowl
732	hashi	move	egg
733	knife	on	cutting board
733	egg	in	bowl
733	person	hold	hashi
733	person	hold	bowl
733	hashi	move	egg
734	knife	on	cutting board
734	egg	in	bowl
734	person	hold	hashi
734	person	hold	bowl
734	hashi	move	egg
735	knife	on	cutting board
735	egg	in	bowl
735	person	hold	hashi
735	person	hold	bowl
735	hashi	move	egg
736	knife	on	cutting board
736	egg	in	bowl
736	person	hold	hashi
736	person	hold	bowl
736	hashi	move	egg
737	knife	on	cutting board
737	egg	in	bowl
737	person	hold	hashi
737	person	hold	bowl
737	hashi	move	egg
738	knife	on	cutting board
738	egg	in	bowl
738	person	hold	hashi
738	person	hold	bowl
738	hashi	move	egg
739	knife	on	cutting board
739	egg	in	bowl
739	person	hold	hashi
739	person	hold	bowl
739	hashi	move	egg
740	knife	on	cutting board
740	egg	in	bowl
740	person	hold	hashi
740	person	hold	bowl
740	hashi	move	egg
741	knife	on	cutting board
741	egg	in	bowl
741	person	hold	hashi
741	person	hold	bowl
741	hashi	move	egg
742	knife	on	cutting board
742	egg	in	bowl
742	person	hold	hashi
742	person	hold	bowl
742	hashi	move	egg
743	knife	on	cutting board
743	egg	in	bowl
743	person	hold	hashi
743	person	hold	bowl
743	hashi	move	egg
744	knife	on	cutting board
744	egg	in	bowl
744	person	hold	hashi
744	person	hold	bowl
744	hashi	move	egg
745	knife	on	cutting board
745	egg	in	bowl
745	person	hold	hashi
745	person	hold	bowl
745	hashi	move	egg
746	knife	on	cutting board
746	egg	in	bowl
746	person	hold	hashi
746	person	hold	bowl
746	hashi	move	egg
747	knife	on	cutting board
747	egg	in	bowl
747	person	hold	hashi
747	person	hold	bowl
747	hashi	move	egg
748	knife	on	cutting board
748	egg	in	bowl
748	person	hold	hashi
748	person	hold	bowl
748	hashi	move	egg
749	knife	on	cutting board
749	egg	in	bowl
749	person	hold	hashi
749	person	hold	bowl
749	hashi	move	egg
750	knife	on	cutting board
750	egg	in	bowl
750	person	hold	hashi
750	person	hold	bowl
750	hashi	move	egg
751	knife	on	cutting board
751	egg	in	bowl
751	person	hold	hashi
751	person	hold	bowl
751	hashi	move	egg
752	knife	on	cutting board
752	egg	in	bowl
752	person	hold	hashi
752	person	hold	bowl
752	hashi	move	egg
753	knife	on	cutting board
753	egg	in	bowl
753	person	hold	hashi
753	person	hold	bowl
753	hashi	move	egg
754	knife	on	cutting board
754	egg	in	bowl
754	person	hold	hashi
754	person	hold	bowl
754	hashi	move	egg
755	knife	on	cutting board
755	egg	in	bowl
755	person	hold	hashi
755	person	hold	bowl
755	hashi	move	egg
756	knife	on	cutting board
756	egg	in	bowl
756	person	hold	hashi
756	person	hold	bowl
756	hashi	move	egg
757	knife	on	cutting board
757	egg	in	bowl
757	person	hold	hashi
757	person	hold	bowl
757	hashi	move	egg
758	knife	on	cutting board
758	egg	in	bowl
758	person	hold	hashi
758	person	hold	bowl
758	hashi	move	egg
759	knife	on	cutting board
759	egg	in	bowl
759	person	hold	hashi
759	person	hold	bowl
759	hashi	move	egg
760	knife	on	cutting board
760	egg	in	bowl
760	person	hold	hashi
760	person	hold	bowl
760	hashi	move	egg
761	knife	on	cutting board
761	egg	in	bowl
761	person	hold	hashi
761	person	hold	bowl
761	hashi	move	egg
762	knife	on	cutting board
762	egg	in	bowl
762	person	hold	hashi
762	person	hold	bowl
762	hashi	move	egg
763	knife	on	cutting board
763	egg	in	bowl
763	person	hold	hashi
763	person	hold	bowl
763	hashi	move	egg
764	knife	on	cutting board
764	egg	in	bowl
764	person	hold	hashi
764	person	hold	bowl
764	hashi	move	egg
765	knife	on	cutting board
765	egg	in	bowl
765	person	hold	hashi
765	person	hold	bowl
765	hashi	move	egg
766	knife	on	cutting board
766	egg	in	bowl
766	person	hold	hashi
766	person	hold	bowl
766	hashi	move	egg
767	knife	on	cutting board
767	egg	in	bowl
767	person	hold	hashi
767	person	hold	bowl
767	hashi	move	egg
768	knife	on	cutting board
768	egg	in	bowl
768	person	hold	hashi
768	person	hold	bowl
768	hashi	move	egg
769	knife	on	cutting board
769	egg	in	bowl
769	person	hold	hashi
769	person	hold	bowl
769	hashi	move	egg
770	knife	on	cutting board
770	egg	in	bowl
770	person	hold	hashi
770	person	hold	bowl
770	hashi	move	egg
771	knife	on	cutting board
771	egg	in	bowl
771	person	hold	hashi
771	person	hold	bowl
771	hashi	move	egg
772	knife	on	cutting board
772	egg	in	bowl
772	person	hold	hashi
772	person	hold	bowl
772	hashi	move	egg
773	knife	on	cutting board
773	egg	in	bowl
773	person	hold	hashi
773	person	hold	bowl
773	hashi	move	egg
774	knife	on	cutting board
774	egg	in	bowl
774	person	hold	hashi
774	person	hold	bowl
774	hashi	move	egg
775	knife	on	cutting board
775	egg	in	bowl
775	person	hold	hashi
775	person	hold	bowl
775	hashi	move	egg
776	knife	on	cutting board
776	egg	in	bowl
776	person	hold	hashi
776	person	hold	bowl
776	hashi	move	egg
777	knife	on	cutting board
777	egg	in	bowl
777	person	hold	hashi
777	person	hold	bowl
777	hashi	move	egg
778	knife	on	cutting board
778	egg	in	bowl
778	person	hold	hashi
778	person	hold	bowl
778	hashi	move	egg
779	knife	on	cutting board
779	egg	in	bowl
779	person	hold	hashi
779	person	hold	bowl
779	hashi	move	egg
780	knife	on	cutting board
780	egg	in	bowl
780	person	hold	hashi
780	person	hold	bowl
780	hashi	move	egg
781	knife	on	cutting board
781	egg	in	bowl
781	person	hold	hashi
781	person	hold	bowl
781	hashi	move	egg
782	knife	on	cutting board
782	egg	in	bowl
782	person	hold	hashi
782	person	hold	bowl
782	hashi	move	egg
783	knife	on	cutting board
783	egg	in	bowl
783	person	hold	hashi
783	person	hold	bowl
783	hashi	move	egg
784	knife	on	cutting board
784	egg	in	bowl
784	person	hold	hashi
784	person	hold	bowl
784	hashi	move	egg
785	knife	on	cutting board
785	egg	in	bowl
785	person	hold	hashi
785	person	hold	bowl
785	hashi	move	egg
786	knife	on	cutting board
786	egg	in	bowl
786	person	hold	hashi
786	person	hold	bowl
786	hashi	move	egg
787	knife	on	cutting board
787	egg	in	bowl
787	person	hold	hashi
787	person	hold	bowl
787	hashi	move	egg
788	knife	on	cutting board
788	egg	in	bowl
788	person	hold	hashi
788	person	hold	bowl
788	hashi	move	egg
789	knife	on	cutting board
789	egg	in	bowl
789	person	hold	hashi
789	person	hold	bowl
789	hashi	move	egg
790	knife	on	cutting board
790	egg	in	bowl
790	person	hold	hashi
790	person	hold	bowl
790	hashi	move	egg
791	knife	on	cutting board
791	egg	in	bowl
791	person	hold	hashi
791	person	hold	bowl
791	hashi	move	egg
792	knife	on	cutting board
792	egg	in	bowl
792	person	hold	hashi
792	person	hold	bowl
792	hashi	move	egg
793	knife	on	cutting board
793	egg	in	bowl
793	person	hold	hashi
793	person	hold	bowl
793	hashi	move	egg
794	knife	on	cutting board
794	egg	in	bowl
794	person	hold	hashi
794	person	hold	bowl
794	hashi	move	egg
795	knife	on	cutting board
795	egg	in	bowl
795	person	hold	hashi
795	person	hold	bowl
795	hashi	move	egg
796	knife	on	cutting board
796	egg	in	bowl
796	person	hold	hashi
796	person	hold	bowl
796	hashi	move	egg
797	knife	on	cutting board
797	egg	in	bowl
797	person	hold	hashi
797	person	hold	bowl
797	hashi	move	egg
798	knife	on	cutting board
798	egg	in	bowl
798	person	hold	hashi
798	person	hold	bowl
798	hashi	move	egg
799	knife	on	cutting board
799	egg	in	bowl
799	person	hold	hashi
799	person	hold	bowl
799	hashi	move	egg
800	knife	on	cutting board
800	egg	in	bowl
800	person	hold	hashi
800	person	hold	bowl
800	hashi	move	egg
801	knife	on	cutting board
801	egg	in	bowl
801	person	hold	hashi
801	person	hold	bowl
801	hashi	move	egg
802	knife	on	cutting board
802	egg	in	bowl
802	person	hold	hashi
802	person	hold	bowl
802	hashi	move	egg
803	knife	on	cutting board
803	egg	in	bowl
803	person	hold	hashi
803	person	hold	bowl
803	hashi	move	egg
804	knife	on	cutting board
804	egg	in	bowl
804	person	hold	hashi
804	person	hold	bowl
804	hashi	move	egg
805	knife	on	cutting board
805	egg	in	bowl
805	person	hold	hashi
805	person	hold	bowl
805	hashi	move	egg
806	knife	on	cutting board
806	egg	in	bowl
806	person	hold	hashi
806	person	hold	bowl
806	hashi	move	egg
807	knife	on	cutting board
807	egg	in	bowl
807	person	hold	hashi
807	person	hold	bowl
807	hashi	move	egg
808	knife	on	cutting board
808	egg	in	bowl
808	person	hold	hashi
808	person	hold	bowl
808	hashi	move	egg
809	knife	on	cutting board
809	egg	in	bowl
809	person	hold	hashi
809	person	hold	bowl
809	hashi	move	egg
